Categoría,Archivo,Ruta local,URL pública
BICICLETAS,sat00142-12.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\sat00142-12.jpg,https://i.ibb.co/Jw2Bwpv9/639e8df3b8aa.jpg
BICICLETAS,SAT00143-12.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00143-12.jpg,https://i.ibb.co/d8B960H/e30b0514d50b.jpg
BICICLETAS,SAT00144-16.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00144-16.jpg,https://i.ibb.co/0RvV97Yg/48cac999f85f.jpg
BICICLETAS,SAT00144-20.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00144-20.jpg,https://i.ibb.co/0RvV97Yg/48cac999f85f.jpg
BICICLETAS,SAT00145-14.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00145-14.jpg,https://i.ibb.co/0j6hGVxx/450f5ad0e9fe.jpg
BICICLETAS,SAT00146-16.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00146-16.jpg,https://i.ibb.co/TxbY1ZW1/a6a5fd37b11b.jpg
BICICLETAS,SAT00146-20.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00146-20.jpg,https://i.ibb.co/TxbY1ZW1/a6a5fd37b11b.jpg
BICICLETAS,SAT00147-16.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00147-16.jpg,https://i.ibb.co/7tNMgHhW/d3ac3b88a6c3.jpg
BICICLETAS,SAT00148-16.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00148-16.jpg,https://i.ibb.co/pj53b252/4d1851ae5773.jpg
BICICLETAS,SAT00148-20.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00148-20.jpg,https://i.ibb.co/pj53b252/4d1851ae5773.jpg
BICICLETAS,SAT00149-12.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00149-12.jpg,https://i.ibb.co/Ng0rRqR2/576c486e1a5f.jpg
BICICLETAS,SAT00149-16.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00149-16.jpg,https://i.ibb.co/Ng0rRqR2/576c486e1a5f.jpg
BICICLETAS,SAT00149-20.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00149-20.jpg,https://i.ibb.co/Ng0rRqR2/576c486e1a5f.jpg
BICICLETAS,SAT00150-12.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00150-12.jpg,https://i.ibb.co/LdqRxR8f/cc86d4b69c07.jpg
BICICLETAS,SAT00151-12.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00151-12.jpg,https://i.ibb.co/vvzsCMJh/ea1d1ec5fd3f.jpg
BICICLETAS,SAT00151-16.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00151-16.jpg,https://i.ibb.co/vvzsCMJh/ea1d1ec5fd3f.jpg
BICICLETAS,SAT00152-12.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00152-12.jpg,https://i.ibb.co/6cVHd9LX/f16514ddfef9.jpg
BICICLETAS,SAT00153-12.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00153-12.jpg,https://i.ibb.co/JwPQH54S/0964be381354.jpg
BICICLETAS,SAT00155-12.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00155-12.jpg,https://i.ibb.co/M5nyPVZm/6492b0e22f62.jpg
BICICLETAS,SAT00155-16.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00155-16.jpg,https://i.ibb.co/M5nyPVZm/6492b0e22f62.jpg
BICICLETAS,SAT00155-20.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00155-20.jpg,https://i.ibb.co/M5nyPVZm/6492b0e22f62.jpg
BICICLETAS,SAT00156-12.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00156-12.jpg,https://i.ibb.co/BDJxNYB/cd58d3c50936.jpg
BICICLETAS,SAT00156-16.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00156-16.jpg,https://i.ibb.co/BDJxNYB/cd58d3c50936.jpg
BICICLETAS,SAT00156-20.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\BICICLETAS\SAT00156-20.jpg,https://i.ibb.co/BDJxNYB/cd58d3c50936.jpg
CAMARAS,QD22-4G.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CAMARAS\QD22-4G.jpg,https://i.ibb.co/BHG0pSJ7/0a544a3a37dd.jpg
CAMARAS,QL18-4G.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CAMARAS\QL18-4G.jpg,https://i.ibb.co/hR2mFppH/8154a584fcc6.jpg
CAMARAS,S12.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CAMARAS\S12.jpg,https://i.ibb.co/PsjgPnHC/09813112110a.jpg
CAMARAS,TVGKXMCQ09-2MP.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CAMARAS\TVGKXMCQ09-2MP.jpg,https://i.ibb.co/qMHY0JR7/020c621ce368.jpg
CAMARAS,TVGKXMCQ12-2MP.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CAMARAS\TVGKXMCQ12-2MP.jpg,https://i.ibb.co/xS6SGfSW/9feb5da3bd33.jpg
CAMARAS,XMS51-4MP.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CAMARAS\XMS51-4MP.jpg,https://i.ibb.co/nqBtKrxH/e9bb42a1e07d.jpg
CAMARAS,XMS53-4MP.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CAMARAS\XMS53-4MP.jpg,https://i.ibb.co/bg2JnYCp/1902438f5ff0.jpg
CAMARAS,XMS6-3MP.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CAMARAS\XMS6-3MP.jpg,https://i.ibb.co/NdZMv3rf/b072c842da9c.jpg
CARRO,SAT00135-7.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CARRO\SAT00135-7.jpg,https://i.ibb.co/6JfNyth9/c001c3d4378b.jpg
CARRO,SAT00136-10.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CARRO\SAT00136-10.jpg,https://i.ibb.co/SX0nycDx/3e2186447393.jpg
CARRO,SAT00136-9.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CARRO\SAT00136-9.jpg,https://i.ibb.co/SX0nycDx/3e2186447393.jpg
CARRO,YX1920.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CARRO\YX1920.jpg,https://i.ibb.co/N6x2KTT9/bb9f603ea930.jpg
CONSOLAS DE VIDEOJUEGOS,M8.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CONSOLAS DE VIDEOJUEGOS\M8.jpg,https://i.ibb.co/j9RY1wyj/d3f792dc5249.jpg
CONSOLAS DE VIDEOJUEGOS,M8S.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CONSOLAS DE VIDEOJUEGOS\M8S.jpg,https://i.ibb.co/7dTZfWxk/002c388ef437.jpg
CONSOLAS DE VIDEOJUEGOS,X6.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CONSOLAS DE VIDEOJUEGOS\X6.jpg,https://i.ibb.co/PzMGJwgb/f9a9acf08d1c.jpg
CONSOLAS DE VIDEOJUEGOS,X7M.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CONSOLAS DE VIDEOJUEGOS\X7M.jpg,https://i.ibb.co/NdKfRvWX/9700a111a6a7.jpg
CONSOLAS DE VIDEOJUEGOS,x7PLUS.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CONSOLAS DE VIDEOJUEGOS\x7PLUS.jpg,https://i.ibb.co/F4X46n6w/b7e65988cbe5.jpg
CORNETAS,JQS9011L.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\JQS9011L.jpg,https://i.ibb.co/KpVGSSgD/91592d9e8ce5.jpg
CORNETAS,JQS901S.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\JQS901S.jpg,https://i.ibb.co/ccf5BHFg/42e6e8ec2507.jpg
CORNETAS,JQS902S.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\JQS902S.jpg,https://i.ibb.co/9mL3h0ZM/2557c3f70231.jpg
CORNETAS,JQS9056.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\JQS9056.jpg,https://i.ibb.co/wNCKbCXh/f4110fcb82d7.jpg
CORNETAS,JQS910L.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\JQS910L.jpg,https://i.ibb.co/mFrFMHjp/6785f2fcdd3e.jpg
CORNETAS,JQS911S.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\JQS911S.jpg,https://i.ibb.co/bgtyYHwh/3492c65eaa62.jpg
CORNETAS,JQS912L.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\JQS912L.jpg,https://i.ibb.co/pkfsJkH/b325da29d97f.jpg
CORNETAS,JQS9602.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\JQS9602.jpg,https://i.ibb.co/4wpx08tv/4684dd64498a.jpg
CORNETAS,ZQS10208.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS10208.jpg,https://i.ibb.co/p947MJv/7ac8246a4d46.jpg
CORNETAS,ZQS10209.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS10209.jpg,https://i.ibb.co/rDp9vjj/f284c6d4f24c.jpg
CORNETAS,ZQS10210.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS10210.jpg,https://i.ibb.co/Sw4cQ6Rs/a967e93edce3.jpg
CORNETAS,ZQS10213.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS10213.jpg,https://i.ibb.co/k6hwXrbn/a4b5ca02f6ed.jpg
CORNETAS,ZQS10215.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS10215.jpg,https://i.ibb.co/Z6LGZfWJ/3006c2f32bb2.jpg
CORNETAS,ZQS12131.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS12131.jpg,https://i.ibb.co/7J8btJnh/44185f96d597.jpg
CORNETAS,ZQS12146.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS12146.jpg,https://i.ibb.co/sJ5xG3BS/3bff6d22d9a5.jpg
CORNETAS,ZQS12147.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS12147.jpg,https://i.ibb.co/DHLtkLJy/ccf6e7061d36.jpg
CORNETAS,ZQS12148.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS12148.jpg,https://i.ibb.co/9m5kS8Mf/e975df9577a5.jpg
CORNETAS,ZQS12155.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS12155.jpg,https://i.ibb.co/Xx56pSRb/ceae93caac35.jpg
CORNETAS,ZQS12156.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS12156.jpg,https://i.ibb.co/prMnZscv/ea91e002e8e7.jpg
CORNETAS,ZQS12201.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS12201.jpg,https://i.ibb.co/NdBKtCdZ/75cd6b4aab63.jpg
CORNETAS,ZQS1221W.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS1221W.jpg,https://i.ibb.co/pBZ0nFVk/3f6cc2e22f2f.jpg
CORNETAS,ZQS1440.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS1440.jpg,https://i.ibb.co/bRdwf1gZ/a058d513c47e.jpg
CORNETAS,ZQS15111.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS15111.jpg,https://i.ibb.co/9mzq7rtN/8a23d0b4db60.jpg
CORNETAS,ZQS15112.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS15112.jpg,https://i.ibb.co/KpfZdDxF/7d8338aa094b.jpg
CORNETAS,ZQS15124.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS15124.jpg,https://i.ibb.co/v4rXvtz2/3cf3689bb65a.jpg
CORNETAS,ZQS2803.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS2803.jpg,https://i.ibb.co/cf1sGBf/729d0fe85aa3.jpg
CORNETAS,ZQS3601.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS3601.jpg,https://i.ibb.co/HDdhqFfy/969a6586d1a5.jpg
CORNETAS,ZQS42107.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS42107.jpg,https://i.ibb.co/SwSpNb1j/194a842306a4.jpg
CORNETAS,ZQS4242.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS4242.jpg,https://i.ibb.co/SDvnqYBB/499146e1941f.jpg
CORNETAS,ZQS4259.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS4259.jpg,https://i.ibb.co/VYZBWJpJ/1ad384518d01.jpg
CORNETAS,ZQS4273M.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS4273M.jpg,https://i.ibb.co/tM9528Pf/09dc5ab2755b.jpg
CORNETAS,ZQS4293.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS4293.jpg,https://i.ibb.co/7NGRxdbd/b51cf121027c.jpg
CORNETAS,ZQS4295.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS4295.jpg,https://i.ibb.co/m5BjFLjr/d313932d22a6.jpg
CORNETAS,ZQS4303.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS4303.jpg,https://i.ibb.co/SwtLtbCc/bab34b6b291a.jpg
CORNETAS,ZQS6212.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS6212.jpg,https://i.ibb.co/ycMDX2np/2729fd694146.jpg
CORNETAS,ZQS6232.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS6232.jpg,https://i.ibb.co/359PwDBt/85138d08e4d5.jpg
CORNETAS,ZQS6239XW.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS6239XW.jpg,https://i.ibb.co/4gM0gjCC/4f23b557ccc4.jpg
CORNETAS,ZQS806.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS806.jpg,https://i.ibb.co/Wp7Z5Bc0/6741ddd86d92.jpg
CORNETAS,ZQS8151.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS8151.jpg,https://i.ibb.co/vxyn6jyq/9522c81c2d21.jpg
CORNETAS,ZQS8167.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS8167.jpg,https://i.ibb.co/SwqR7pYG/fde8246f4e3d.jpg
CORNETAS,ZQS8211.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS8211.jpg,https://i.ibb.co/9k7Zzbg7/b1ae74497698.jpg
CORNETAS,ZQS8238.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS8238.jpg,https://i.ibb.co/1GcSGRck/aa34a5b09289.jpg
CORNETAS,ZQS8251.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS8251.jpg,https://i.ibb.co/QF69xtxL/229b09d824f8.jpg
CORNETAS,ZQS8255.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS8255.jpg,https://i.ibb.co/9mQYq9jg/154cefcf88c0.jpg
CORNETAS,ZQS8263.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS8263.jpg,https://i.ibb.co/rKmJ18nJ/9bf59b452182.jpg
CORNETAS,ZQS8273.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS8273.jpg,https://i.ibb.co/76tn6Md/f1bfeef6e7a5.jpg
CORNETAS,ZQS8275.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS8275.jpg,https://i.ibb.co/wXXhQPF/a6aaa58dd048.jpg
CORNETAS,ZQS8301.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS8301.jpg,https://i.ibb.co/QvGmvCMB/0b4d8104b360.jpg
CORNETAS,ZQS8309.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS8309.jpg,https://i.ibb.co/zTxLRQvP/80b83bfe85d5.jpg
CORNETAS,ZQS8312.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS8312.jpg,https://i.ibb.co/5gTzsxXb/72bec336fd0a.jpg
CORNETAS,ZQS8313.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS8313.jpg,https://i.ibb.co/PvWSRjFQ/c0d1ede43c0d.jpg
CORNETAS,ZQS8315.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQS8315.jpg,https://i.ibb.co/hJkQxLMJ/6e1cfd7fd25f.jpg
CORNETAS,ZQSL02.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQSL02.jpg,https://i.ibb.co/xSY6tmHb/84da464e3616.jpg
CORNETAS,ZQSL13.png,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\CORNETAS\ZQSL13.jpg,https://i.ibb.co/rGB6NPHS/3b2667bf2a81.jpg
ELECTRODOMESTICOS,ETG211MTF.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\ETG211MTF.jpg,https://i.ibb.co/W4sCVfbQ/8ca3463bdc86.jpg
ELECTRODOMESTICOS\FREIDORAS STARLUX Y SILVER CREST,S18.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\FREIDORAS STARLUX Y SILVER CREST\S18.jpg,https://i.ibb.co/HppFF7mY/d1286d1bb700.jpg
ELECTRODOMESTICOS\FREIDORAS STARLUX Y SILVER CREST,SL23006.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\FREIDORAS STARLUX Y SILVER CREST\SL23006.jpg,https://i.ibb.co/23ZwCGHD/c77c4a07bab3.jpg
ELECTRODOMESTICOS\FREIDORAS STARLUX Y SILVER CREST,SL23008.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\FREIDORAS STARLUX Y SILVER CREST\SL23008.jpg,https://i.ibb.co/NdB9NRym/6863a8078b3c.jpg
ELECTRODOMESTICOS\RAF\LISTO\AIR FRYER,R95232W.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\AIR FRYER\R95232W.jpg,https://i.ibb.co/HTdS5s7y/9d476c5ef8e8.jpg
ELECTRODOMESTICOS\RAF\LISTO\AIR FRYER,R95234B.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\AIR FRYER\R95234B.jpg,https://i.ibb.co/j9ftqYJ2/0fae015cbb64.jpg
ELECTRODOMESTICOS\RAF\LISTO\AIR FRYER,R95234W.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\AIR FRYER\R95234W.jpg,https://i.ibb.co/r2Nr1Zvs/59c5ffde4b35.jpg
ELECTRODOMESTICOS\RAF\LISTO\AIR FRYER,R95350.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\AIR FRYER\R95350.jpg,https://i.ibb.co/5WSRRZRr/6dcd660a9ce9.jpg
ELECTRODOMESTICOS\RAF\LISTO\AIR FRYER,R95398.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\AIR FRYER\R95398.jpg,https://i.ibb.co/0RFfmWT4/b48215aa6ed5.jpg
ELECTRODOMESTICOS\RAF\LISTO\BALANZAS PERSONALES,R10005.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\BALANZAS PERSONALES\R10005.jpg,https://i.ibb.co/Z6CGPbbQ/062ad5a537e5.jpg
ELECTRODOMESTICOS\RAF\LISTO\BALANZAS PERSONALES,R10022.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\BALANZAS PERSONALES\R10022.jpg,https://i.ibb.co/cKNYfK8C/61e4712bd70e.jpg
ELECTRODOMESTICOS\RAF\LISTO\BALANZAS PERSONALES,R10028.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\BALANZAS PERSONALES\R10028.jpg,https://i.ibb.co/WWQskVJJ/cb0df4e2decd.jpg
ELECTRODOMESTICOS\RAF\LISTO\BATIDORAS,R96633.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\BATIDORAS\R96633.jpg,https://i.ibb.co/Vym0RBM/0d365513b260.jpg
ELECTRODOMESTICOS\RAF\LISTO\BATIDORAS,R96637.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\BATIDORAS\R96637.jpg,https://i.ibb.co/whKgCXCY/bcfdad27382e.jpg
ELECTRODOMESTICOS\RAF\LISTO\BATIDORAS,R96690.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\BATIDORAS\R96690.jpg,https://i.ibb.co/XxvyJvc4/28bbf602b909.jpg
ELECTRODOMESTICOS\RAF\LISTO\BATIDORES DE MANO,R342W.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\BATIDORES DE MANO\R342W.jpg,https://i.ibb.co/MDcHLQZV/0f31cb425226.jpg
ELECTRODOMESTICOS\RAF\LISTO\BATIDORES DE MANO,R394G.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\BATIDORES DE MANO\R394G.jpg,https://i.ibb.co/NnghnKnY/b73259502d3c.jpg
ELECTRODOMESTICOS\RAF\LISTO\BATIDORES DE MANO,R9319.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\BATIDORES DE MANO\R9319.jpg,https://i.ibb.co/PvR5Y1HD/00c0a49d302f.jpg
"ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA",R7503-1.PNG,"C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA\R7503-1.jpg",https://i.ibb.co/5hZX7VLK/fc53b713029f.jpg
"ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA",R7503.PNG,"C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA\R7503.jpg",https://i.ibb.co/KpB0rcs7/bd0c56603b7b.jpg
"ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA",R7503PART.PNG,"C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA\R7503PART.jpg",https://i.ibb.co/TDKGWyPb/581d9710fd86.jpg
"ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA",R9101S.PNG,"C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA\R9101S.jpg",https://i.ibb.co/vrr7kBq/2ae49c749d53.jpg
"ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA",R97201.PNG,"C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA\R97201.jpg",https://i.ibb.co/Q3YBZ0BW/d8cad7185ae1.jpg
ELECTRODOMESTICOS\RAF\LISTO\CEPILLOS PARA EL CABELLO,R9412.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CEPILLOS PARA EL CABELLO\R9412.jpg,https://i.ibb.co/WNHtKqPT/f3b953e13a29.jpg
ELECTRODOMESTICOS\RAF\LISTO\CEPILLOS PARA EL CABELLO,R94565.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CEPILLOS PARA EL CABELLO\R94565.jpg,https://i.ibb.co/rK2cnKSr/5d18c433e6e6.jpg
